Codice Regione,Codice Unità territoriale sovracomunale,Codice Provincia,Codice Comune formato alfanumerico,Denominazione in italiano,Codice Ripartizione Geografica,Ripartizione geografica,Regione,Provincia,Tipologia di Unità territoriale sovracomunale,Flag capoluogo di provincia città metropolitana,Sigla automobilistica,Codice Comune formato numerico,Codice Comune numerico con 103 province (dal 1995 al 2005),Codice Catastale del comune
3,17,17,17137,Pavone del Mella,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17137,17137,G391
3,17,17,17138,San Paolo,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17138,17138,G407
3,17,17,17139,Pertica Alta,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17139,17139,G474
3,17,17,17140,Pertica Bassa,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17140,17140,G475
3,17,17,17141,Pezzaze,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17141,17141,G529
3,17,17,17142,Pian Camuno,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17142,17142,G546
3,17,17,17143,Pisogne,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17143,17143,G710
3,17,17,17144,Polaveno,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17144,17144,G779
3,17,17,17145,Polpenazze del Garda,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17145,17145,G801
3,17,17,17146,Pompiano,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17146,17146,G815
3,17,17,17147,Poncarale,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17147,17147,G818
3,17,17,17148,Ponte di Legno,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17148,17148,G844
3,17,17,17149,Pontevico,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17149,17149,G859
3,17,17,17150,Pontoglio,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17150,17150,G869
3,17,17,17151,Pozzolengo,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17151,17151,G959
3,17,17,17152,Pralboino,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17152,17152,G977
3,17,17,17153,Preseglie,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17153,17153,H043
3,17,17,17155,Prevalle,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17155,17155,H055
3,17,17,17156,Provaglio d'Iseo,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17156,17156,H078
3,17,17,17157,Provaglio Val Sabbia,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17157,17157,H077
3,17,17,17158,Puegnago del Garda,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17158,17158,H086
3,17,17,17159,Quinzano d'Oglio,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17159,17159,H140
3,17,17,17160,Remedello,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17160,17160,H230
3,17,17,17161,Rezzato,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17161,17161,H256
3,17,17,17162,Roccafranca,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17162,17162,H410
3,17,17,17163,Rodengo Saiano,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17163,17163,H477
3,17,17,17164,Roè Volciano,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17164,17164,H484
3,17,17,17165,Roncadelle,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17165,17165,H525
3,17,17,17166,Rovato,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17166,17166,H598
3,17,17,17167,Rudiano,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17167,17167,H630
3,17,17,17168,Sabbio Chiese,1,Nord-ovest,Lombardia,Brescia,1,0,BS,17168,17168,H650
